Time,Te,Ghs,Dfs,Ws,Wd,RH
1737,6.7,0.34,0.17,8.04,310.2,85.05
1738,6.34,0.34,0.17,9.18,173.03,82.45
1739,5.97,0.34,0.17,9.1,150.93,82.85
1740,5.68,0.34,0.17,7.74,309,83.65
1741,5.46,0.34,0.17,7.69,322.7,83.15
1742,5.3,0.34,0.17,7.87,319,82.75
1743,5.13,0.34,0.17,7.59,326.55,83.15
1744,4.95,0.34,0.17,8.43,332.85,82.85
1745,4.83,0.34,0.17,8.53,313.5,82.4
1746,4.77,0.34,0.17,8.09,303.5,82.15
1747,4.69,0.34,0.17,7.76,316.15,82
1748,4.54,0.34,0.17,7.34,322.95,81.75
1749,4.47,0.34,0.17,7.72,319.2,80.85
1750,4.44,0.34,0.17,7.49,310.5,79.96
1751,4.38,0.34,0.17,7.16,313.5,79.79
1752,4.39,0.34,0.17,7.67,314.3,80.38
1753,4.34,0.34,0.17,7.33,321.1,80.95
1754,4.27,0.34,0.17,6.58,326,81.45
1755,4.15,0.34,0.17,6.81,316.85,82.05
1756,4,0.34,0.17,7.12,317.05,82.25
1757,3.9,0.34,0.17,6.54,324.25,82.3
1758,3.8,0.34,0.17,6.19,320.25,81.6
1759,3.71,0.34,0.17,6.3,317.95,81.5
1760,3.64,0.34,0.17,6.8,323.5,80.54
1761,3.59,0.34,0.17,7.28,323.8,78.88
1762,3.5,0.44,0.22,7.18,316.15,79.12
1763,3.37,1.39,1.06,6.27,310.6,80.44
1764,3.19,4.09,3.58,4.93,321.35,81.85
1765,3.09,9.18,8.2,4.68,314.6,81.6
1766,3.12,17.11,15.03,4.6,304.3,80.08
1767,3.28,30.96,26.31,4.12,316.55,79.78
1768,3.49,41.65,33.3,3.77,311.2,79.76
1769,3.63,54.69,39.12,3.67,298.9,78.12
1770,3.79,70.01,49.66,3.77,298.9,77.01
1771,3.95,76.92,52.44,4.1,287.55,76.8
1772,3.97,70.88,54.15,4.59,291.65,77.67
1773,3.98,85.67,69.91,5.7,286.55,78.43
1774,3.91,108.1,89.05,6.83,284.55,80.67
1775,3.77,95.95,88.25,5.86,304.6,82.25
1776,3.91,74.31,71.12,4.97,318.95,79.6
1777,3.99,60.39,58.71,5.93,309.75,80.9
1778,3.74,74.73,72.8,6.19,307.55,83.85
1779,3.63,113.5,110.25,5.76,293.4,84.55
1780,3.54,106.93,103.79,5.96,265.1,86.6
1781,3.26,97.08,93.6,6.35,293,88
1782,3.05,122.35,114,5.91,301.8,87.6
1783,2.99,111.65,104.55,5.75,290.05,85.85
1784,2.99,123.85,106.2,6.28,308.7,83.85
1785,3.18,228.1,136.65,6.29,325.25,81.52
1786,3.45,230.85,140,7.34,327.25,82.07
1787,2.87,113.38,96.6,8.43,335.8,80.92
1788,2.36,59.23,57.46,6.67,325.8,79.03
1789,2.64,47.36,45.76,4.59,283.75,82.55
1790,2.26,82.32,77.8,4.47,297.9,89.5
1791,1.85,316.95,102.15,5.01,322.9,94.3
1792,2.56,540.7,72.94,5.17,306.9,90.85
1793,3.65,506.4,115.9,5.66,289.65,81.85
1794,4.41,479.2,191.3,7.16,311.4,73.15
1795,5.01,475.9,239.9,7.65,319.95,68.65
1796,4.69,273.1,189.9,8.18,277.4,74.2
1797,3.64,320.55,108.45,8.58,281.3,80.19
1798,3.79,575.35,124.05,8.28,312.05,75.26
1799,4.61,473.5,180.3,8.59,301.3,69.73
1800,4.29,220.05,165.8,8.34,281.75,70.24
1801,3.39,184.15,146,7.33,286.85,74.56
1802,3.1,301.5,235.8,6.99,287.85,81.03
1803,3.27,476.65,228.7,7.33,305.35,80.83
1804,3.86,614.05,124.45,8.31,326.5,72.43
1805,4.46,574.05,116.95,9.56,301.95,66.82
1806,4.69,491.3,168.5,9.5,299.15,63.97
1807,4.74,344.55,199.5,9.84,335.3,66.86
1808,4.34,153.65,143.83,9.97,324.15,70.86
1809,3.74,61.77,59.65,8.71,310,76.91
1810,3.34,276.22,98.32,7.33,317.6,82
1811,3.45,317.05,131.6,6.96,290.9,79.35
1812,3.75,222.35,154.3,7.41,290.2,76.41
1813,3.88,285.95,210.3,8.28,331.9,74.07
1814,3.76,198.9,180,8.44,323.8,74.11
1815,3.45,161,153.95,8.01,318.3,74.59
1816,3.57,250.05,212.45,7.42,315.3,72.45
1817,3.95,242.15,204.35,6.44,302.5,71.79
1818,4.3,197.45,178.75,6.18,304.7,68.76
1819,4.98,224.8,204.3,5.91,310.05,63.5
1820,5.51,172.5,164.7,7.34,325.4,59.82
1821,5.13,133.8,129.45,9.87,328.25,60.85
1822,4.45,161.15,144.65,10.36,330.05,68.07
1823,4.07,131.05,115.4,9.65,310.7,71.88
1824,3.66,130.75,107,8.3,279.45,76.27
1825,3.16,96.2,73.97,6.62,305.3,82.85
1826,2.27,63.35,46.03,7.22,314.1,85.55
1827,2.08,215.5,77.32,6.9,304,82.55
1828,2.9,294.85,85.2,5.52,334.6,77.89
1829,3.51,247.4,120.9,5.32,327.25,75.46
1830,3.85,144.75,105.58,5.73,299.65,72.73
1831,3.98,49.22,47.52,7.39,305.8,74.38
1832,3.35,41.25,38.62,8.8,323.55,82.92
1833,2.38,60.83,50.48,8.12,317.3,89.3
1834,2.14,63.29,52.98,5.92,321.95,89.05
1835,2.56,40.31,37.52,5.27,325.3,84.65
1836,3.13,22.02,20.79,5.55,317.75,78.68
1837,3.66,16.74,15.84,6.56,325.45,73.84
1838,3.79,13.05,12.31,7.63,314.2,72.96
1839,3.47,10.46,9.9,7.36,322.3,77.14
1840,3,9.22,8.7,6.83,303.65,82.15
1841,2.55,6.05,5.56,7.07,290.25,84.7
1842,2.36,3.47,3.05,6.88,299.55,85.1
1843,2.3,1.25,0.94,5.95,277.45,84.75
1844,2.31,0.41,0.2,6.34,299.7,84.5
1845,2.27,0.34,0.17,6.95,316.7,85.1
1846,2.12,0.34,0.17,5.82,304.9,86.15
1847,2.09,0.34,0.17,4.47,311.75,86.45
1848,2.22,0.34,0.17,4.27,300.4,85.75
1849,2.35,0.34,0.17,4.07,299.35,84.9
1850,2.43,0.34,0.17,3.98,310.6,84.95
1851,2.53,0.34,0.17,3.99,327.15,84.95
1852,2.62,0.34,0.17,4.5,329.3,83.9
1853,2.65,0.34,0.17,5.68,302.05,83.55
1854,2.55,0.34,0.17,5.97,309.5,83.4
1855,2.58,0.34,0.17,5.63,322.15,81.55
1856,2.75,0.34,0.17,5.31,324.75,80.9
1857,2.73,0.34,0.17,5.53,332.85,81.5
1858,2.6,0.34,0.17,5.7,322.5,82.4
1859,2.45,0.34,0.17,4.62,309.9,83.5
1860,2.3,0.34,0.17,3.96,307.5,84.65
1861,2.16,0.34,0.17,3.54,312.95,86.65
1862,2.04,0.34,0.17,3.04,310.45,88.05
1863,2.03,0.34,0.17,3.31,296.35,88.75
1864,2.06,0.34,0.17,3.3,277.15,89.2
1865,2.15,0.34,0.17,2.84,282.95,88.85
1866,2.31,0.34,0.17,3.25,306.05,88.75
1867,2.34,0.34,0.17,4.31,308.05,89.65
1868,2.16,0.34,0.17,4.65,313.35,90.1
1869,2.11,0.34,0.17,4.4,290.75,88.85
1870,2.27,0.34,0.17,4.5,288.35,87.05
1871,2.3,0.34,0.17,4.02,299.05,86.95
1872,2.11,0.34,0.17,3.03,299.75,88.2
1873,1.96,0.34,0.17,3.49,276.6,88.4
1874,1.97,0.34,0.17,3.96,274.75,86.65
1875,2.08,0.34,0.17,3.49,315.55,84.9
1876,2.17,0.34,0.17,3.74,320.15,84.1
1877,2.23,0.34,0.17,4.71,307.05,85.75
1878,2.01,0.34,0.17,5.12,296.45,88.75
1879,1.61,0.34,0.17,4.74,299.1,89.95
1880,1.36,0.34,0.17,3.96,301.7,90.1
1881,1.27,0.34,0.17,3.66,318.95,90.85
1882,1.13,0.34,0.17,3.31,322.1,92.55
1883,0.94,0.34,0.17,2.29,313.1,93.75
1884,0.82,0.34,0.17,1.1,260.8,93.95
1885,0.68,0.34,0.17,0.56,203.4,94.15
1886,0.54,0.34,0.17,0.78,226.55,94.15
1887,0.56,0.34,0.17,0.74,226.25,93
1888,0.81,0.34,0.17,1.14,258.7,88.95
1889,1.34,0.34,0.17,2.04,324.4,84.4
1890,1.73,0.34,0.17,2.68,329.05,82.9
1891,1.82,0.34,0.17,3.09,327.1,83.3
1892,1.84,0.34,0.17,3.58,192.28,86
1893,1.71,0.34,0.17,4.31,177.69,88.35
1894,1.56,0.34,0.17,4.05,298.6,88.45
1895,1.5,0.34,0.17,3.29,302.65,87.25
1896,1.52,0.34,0.17,3.01,288.85,85.75
1897,1.61,0.34,0.17,2.8,284.6,85.65
1898,1.67,0.34,0.17,2.91,315.9,84.75
1899,1.85,0.34,0.17,3.98,324.25,82.4
1900,2.08,0.34,0.17,4.77,314.85,81.2
1901,2.12,0.34,0.17,4.01,313.2,80.85
1902,2.12,0.34,0.17,3.1,311.5,80.7
1903,2.16,0.34,0.17,2.8,279.25,81.15
1904,2.19,0.34,0.17,2.71,268.7,81.35
1905,2.18,0.34,0.17,2.57,287.05,81.3
1906,2.15,0.54,0.3,2.34,258,81.85
1907,2.14,1.95,1.58,2.27,237.35,83.05
1908,2.09,5.53,5,2.15,262.6,83.7
1909,2.07,11.33,10.59,1.94,252.75,83.6
1910,2.12,15.94,14.82,1.75,245.75,83.05
1911,2.21,17.59,16.39,1.58,263.1,82.8
1912,2.35,18.3,17.38,1.74,268.35,83.5
1913,2.44,22.34,21.39,2.03,270.5,85.1
1914,2.47,32.81,31.68,1.95,255.9,86.7
1915,2.49,54.87,53.22,2.26,264.8,86.45
1916,2.64,67.33,64.17,2.82,270.25,85.3
1917,2.9,60.14,56.97,3.48,292.9,84.1
1918,3.15,101.48,80.03,3.9,306.5,82.7
1919,3.43,157.45,108.25,3.44,283.6,82.15
1920,3.71,166.1,109.55,3.02,265.3,82.65
1921,3.79,126.1,96.6,3.36,256.85,84.25
1922,3.66,102.3,98.95,3.84,260.05,85.95
1923,3.57,118.05,113.35,3.61,283,86.1
1924,3.68,120.45,113.45,4.07,329.4,83.8
1925,3.63,125.1,116.8,5.07,318.75,84.75
1926,3.33,131,125.2,4.53,297.25,87.95
1927,3.25,102,99.67,3.03,295.25,88.55
1928,3.45,70.29,68.4,2.46,283.6,89.25
1929,3.7,77.95,75.68,2.58,306,89.9
1930,3.92,157.95,114.2,3.55,312.25,89.1
1931,4.19,239.9,158.4,3.75,305.8,87.6
1932,4.54,183.05,141.6,2.92,316.4,84.7
1933,4.97,167.55,137.5,3.95,291.75,79.21
1934,5.51,202.3,168.75,5.3,291.3,76.38
1935,5.78,212.9,188,5.95,297.3,75.84
1936,5.94,260,205.35,6.17,294.65,73.69
1937,6.02,212.1,174.25,6.57,304.25,74.2
1938,5.88,256.1,141.15,7.07,318.15,74.78
1939,6.19,475.85,141.95,6.28,317.8,72.68
1940,6.53,466.25,165.7,6.14,308.35,71.08
1941,6.39,282.45,195,6.56,312,70.04
1942,6.38,193.65,180.95,5.71,311.35,70.21
1943,6.4,139.35,132.8,5.69,317.65,71.35
1944,6.29,100.1,96.7,6.19,159.85,72.49
1945,6.09,102.75,98.1,5.26,162.35,75.27
1946,6,153.85,146.5,4.9,321.9,74.75
1947,6.38,291.05,262.8,5.47,303.35,69.93
1948,6.66,383.95,311.45,6.24,297.55,69.75
1949,6.63,498.3,217.85,6.63,318.65,71.29
1950,6.75,619,139.4,6.06,324.8,70.8
1951,6.84,562.2,154.65,6.41,323,70.77
1952,6.84,369.35,203.8,6.95,305.75,70.06
1953,6.84,214.85,204.4,6.7,279.95,70.2
1954,6.81,211.5,201.65,6.67,305.5,70.23
1955,6.67,192.6,184.45,6.43,318.05,69.66
1956,6.45,138.75,133.7,5.7,297.2,71.52
1957,6.34,129.9,126.15,5.05,250.45,73.81
1958,6.37,177.1,170.3,4.95,252.6,74.76
1959,6.47,247.15,227.75,5.52,315.95,73.97
1960,6.64,236.65,217.2,5.28,327.7,72.74
1961,6.58,207.3,198.95,5.85,313.1,74.96
1962,6.31,210.85,203.15,6.45,314.25,77.37
1963,6.27,175.45,168.85,5.49,338,76.35
1964,6.46,191.85,171.7,5.35,322.45,73.77
1965,6.49,213.65,189.45,5.74,291.05,71.76
1966,6.3,183.1,174.55,5.6,306.05,71.86
1967,6.19,170.7,166.3,5.07,306.75,72.66
1968,6.18,175.4,165,5.24,286.25,73.96
1969,6.2,148.05,138.25,4.99,280.45,74.17
1970,6.06,80.21,77.93,4.71,298.55,76.31
1971,5.55,33.08,31.95,5.59,318.85,83.78
1972,4.86,41.75,40.34,6.22,325.3,87.7
1973,4.52,73.48,71.19,5.75,321.1,87.05
1974,4.52,73.5,71.41,4.75,301.65,86.85
1975,4.58,59.96,58.47,3.98,301.8,86.1
1976,4.62,54.29,52.92,4.19,287.7,84.3
1977,4.65,55.68,54.27,4.43,290.8,82.7
1978,4.69,54.32,53.11,3.9,289.7,82.4
1979,4.74,50.06,49.23,3.87,281.05,81.07
1980,4.77,38.39,37.65,4.15,279.05,78.95
1981,4.71,25.33,24.55,3.93,276.65,78.83
1982,4.6,21.21,20.38,3.82,275.5,80.3
1983,4.43,16.32,15.59,4.47,278.55,83.3
1984,4.16,8.61,8.07,4.37,300.95,87.4
1985,3.93,3.67,3.25,3.76,310,88.4
1986,3.87,2.15,1.79,3.7,304.55,87.25
1987,3.91,0.76,0.51,3.47,300.05,86.8
1988,3.97,0.34,0.17,3.54,311.85,86.4
1989,3.98,0.34,0.17,3.18,309.5,86.4
1990,3.96,0.34,0.17,2.61,303.1,86.65
1991,3.91,0.34,0.17,2.96,316.85,86.25
1992,3.83,0.34,0.17,3.11,318.95,85.85
1993,3.76,0.34,0.17,3.12,316.25,85.9
1994,3.74,0.34,0.17,3.39,323.55,86.05
1995,3.66,0.34,0.17,3.33,322.2,86.65
1996,3.52,0.34,0.17,3.17,318.7,87.6
1997,3.36,0.34,0.17,3.27,309.05,88.3
1998,3.21,0.34,0.17,3.3,308.45,88.95
1999,3.08,0.34,0.17,2.83,331.85,89.35
2000,2.96,0.34,0.17,2.31,337.05,88.9
2001,2.94,0.34,0.17,1.99,320.55,87.7
2002,2.97,0.34,0.17,1.5,309.7,86.7
2003,2.99,0.34,0.17,1.28,298.6,85.9
2004,3.05,0.34,0.17,1.66,290.05,84.55
2005,3.08,0.34,0.17,1.69,288.65,83.9
2006,2.98,0.34,0.17,1.54,305.4,84.55
2007,2.8,0.34,0.17,1.82,316.4,85.55
2008,2.67,0.34,0.17,2.33,327.3,85.85
2009,2.59,0.34,0.17,2.73,329,85.85
2010,2.49,0.34,0.17,2.77,278.55,86
2011,2.41,0.34,0.17,2.48,276.3,85.8
2012,2.33,0.34,0.17,1.73,289.8,85.85
2013,2.15,0.34,0.17,0.95,265.55,86.95
2014,1.89,0.34,0.17,0.79,244.4,88.3
2015,1.72,0.34,0.17,0.92,223.05,88.5
2016,1.68,0.34,0.17,0.9,228.3,88
2017,1.52,0.34,0.17,0.86,250.05,88.25
2018,1.35,0.34,0.17,0.75,284,88.55
2019,1.26,0.34,0.17,1.18,315.75,88
2020,1.21,0.34,0.17,2.17,333.15,87.4
2021,1.16,0.34,0.17,2.47,333.7,87.3
2022,0.93,0.34,0.17,1.27,277.95,88.25
2023,0.56,0.34,0.17,0.27,188.1,89.95
2024,0.15,0.34,0.17,0.4,104.94,91.7
2025,-0.25,0.34,0.17,0.91,44.05,93.25
2026,-0.57,0.34,0.17,0.97,92.86,94.25
2027,-0.91,0.34,0.17,0.8,142.4,95.15
2028,-1.27,0.34,0.17,0.71,85.94,95.95
2029,-1.48,0.34,0.17,0.57,197.99,96.45
2030,-1.48,0.34,0.17,0.69,260.1,96.5
2031,-1.38,0.34,0.17,0.67,105.7,96
2032,-1.4,0.34,0.17,0.91,193.6,96.15
2033,-1.2,0.34,0.17,1.15,259.6,94.65
2034,-1.37,0.34,0.17,1.38,127.6,94.55
2035,-1.71,0.34,0.17,1.76,39.23,96.15
2036,-1.48,0.34,0.17,1.76,77.07,95.2
2037,-1.43,0.34,0.17,1.35,102.11,95.05
2038,-1.62,0.34,0.17,1.48,28.75,95.75
2039,-1.49,0.34,0.17,1.89,97.93,94.9
2040,-1.67,0.34,0.17,1.68,245.8,95.15
2041,-1.84,0.34,0.17,1.56,314.45,95.35
2042,-1.77,0.34,0.17,1.49,287.55,95.05
2043,-1.99,0.34,0.17,1.28,135.79,95.8
2044,-2.13,0.34,0.17,1.29,90.19,96
2045,-2.1,0.34,0.17,1.45,83.27,95.7
2046,-1.95,0.34,0.17,1.31,85.46,95
2047,-2,0.34,0.17,1.08,166.1,95.15
2048,-2.23,0.34,0.17,0.77,100.53,95.7
2049,-2.46,0.35,0.17,0.53,88.72,96.1
2050,-2.66,0.82,0.57,0.61,104.69,96.9
2051,-2.73,2.87,2.45,0.7,116.68,97.45
2052,-2.8,7.41,6.83,0.79,111.31,97.75
2053,-2.75,16.71,15.31,0.88,56.63,97.9
2054,-2.52,32.13,28.12,0.86,65.98,97.3
2055,-2.31,44.08,38.44,0.76,120.86,96.25
2056,-2.06,58.93,49.6,0.63,129.15,95.15
2057,-1.71,87.9,65.38,0.63,86.05,93.8
2058,-1.21,116.1,77.2,0.68,121.65,92.2
2059,-0.8,141.65,84.6,0.7,141.6,90.25
2060,-0.2,174.75,89.9,0.53,139.7,87.6
2061,0.57,197.7,91.7,0.49,136.85,85.7
2062,0.86,197.9,96.65,0.67,133.9,84.45
2063,1.25,195,107.35,0.56,154.85,80.98
2064,1.55,199.85,116.1,0.81,153.55,77.96
2065,1.61,206.2,124.05,0.91,109.13,77.79
2066,1.84,216.55,127,0.57,40.67,78.32
2067,2.38,256.95,127.65,0.28,84.34,75.2
2068,3.13,307.6,140.35,0.43,189.1,71.18
2069,3.43,327.75,160.15,0.65,228.35,69.71
2070,3.61,333.5,175.2,0.5,157.5,69.15
2071,4.07,333,189.55,0.47,188.95,67.73
2072,4.39,337.9,198.1,0.47,211.35,66.04
2073,4.64,362.25,195.2,0.45,181.6,63.95
2074,5.02,378.75,189.15,0.41,259.6,61.2
2075,5.36,393.45,181,0.38,232.15,60.97
2076,5.85,424.15,171.2,0.47,116.83,61.51
2077,6.26,457.25,164,0.64,196.68,59.44
2078,6.39,426.2,178.1,0.72,270.25,57.23
2079,6.24,392.85,189.85,0.88,270.7,58.02
2080,6.2,460.85,179.75,1.15,287.75,59.3
2081,6.29,506.45,177.45,1.12,152.62,57.08
2082,6.57,520.25,173.4,0.92,175.03,54.13
2083,7.15,534.05,158.25,0.79,223.15,51.82
2084,7.44,528.35,149.3,0.75,171.9,52.03
2085,7.5,547.45,157,0.72,138.65,52.33
2086,7.41,563.1,183.15,0.92,71.65,52.05
2087,7.11,567.45,201.65,1.47,33.16,52.86
2088,7.1,567.55,201.75,1.29,155.96,51.39
2089,7.49,528.65,210.65,0.98,236.8,50.72
2090,7.58,483.8,224.85,1.83,162.4,52.22
2091,7.42,490.45,243.05,2.1,154.5,52.55
2092,7.46,497.35,271.55,2.31,212.1,51.31
2093,7.82,480.5,301.4,1.89,227.15,50.49
2094,8.24,487.7,306.9,0.89,220.5,49.09
2095,8.45,510.25,273.55,1.28,188.6,48.84
2096,8.65,518.9,246.7,1.45,151.15,48.34
2097,8.46,479.7,259.05,1.65,143.4,48.88
2098,8.15,425.7,277.1,2.21,147.95,50.87
2099,8.26,431.55,262.9,1.95,205.3,49.96
2100,8.55,491.4,213.45,1.48,153.5,48.58
2101,8.57,487.05,187.95,2.05,121.45,48.86
2102,8.4,412.05,204.15,2.33,183.25,51.49
2103,8.66,404.5,219.5,1.5,171.5,51.6
2104,9.12,418.9,235.85,1.24,166.2,49.06
2105,8.94,374.55,252.65,1.81,194.2,50.79
2106,8.52,310.7,245.15,1.8,220.65,53.05
2107,8.67,258.2,216.05,1.41,229.6,51.73
2108,8.67,227.05,199.8,2.02,208,50.17
2109,8.49,219.65,198.6,2.41,174.35,49.34
2110,8.47,207.8,191.85,2.31,167.75,49.23
2111,8.35,188.05,179.45,2.67,192.65,51.28
2112,8.29,176.4,169.35,2.75,196.35,52.6
2113,8.32,164.4,157.9,2.69,170.25,52.42
2114,8.34,138.7,134.85,2.65,169.1,52.61
2115,8.32,109.9,107.75,2.86,178.05,52.42
2116,8.25,95.4,93.6,3.08,171.7,51.81
2117,8.23,87.35,85.65,2.91,169.6,51.71
2118,8.21,87.55,86.1,3.22,177.75,51.63
2119,8.21,101.7,99.2,3.57,187.85,52.02
2120,8.21,108.9,106.6,3.52,184.55,53.02
2121,8.18,99.25,98.25,3.26,196.2,55.16
2122,8.09,77.69,76.55,3.41,213.15,57.3
2123,7.9,53.48,52.45,3.86,215.45,58.36
2124,7.68,38.79,37.86,3.91,205.05,58.88
2125,7.46,29.48,28.57,3.56,189.45,60.17
2126,7.29,20.25,19.51,3.2,184.25,61.54
2127,7.13,12.22,11.65,3.31,195.85,62.51
2128,6.96,6.48,6.02,3.26,199.6,63.61
2129,6.77,3.14,2.75,3.08,192.25,64.61
2130,6.58,1.52,1.2,3.07,200.55,65.72
2131,6.41,0.69,0.42,2.9,192,66
2132,6.29,0.43,0.18,2.81,202.95,65.67
2133,6.18,0.41,0.17,3.2,211.65,65.34
2134,6.06,0.42,0.17,3.36,200.35,65.05
2135,5.93,0.4,0.17,3.03,201.55,65.33
2136,5.82,0.38,0.17,3.22,192.15,65.36
2137,5.74,0.37,0.17,3.75,196.1,64.83
2138,5.68,0.37,0.17,3.62,193,65.17
2139,5.63,0.37,0.17,3.11,193.45,65.77
2140,5.59,0.36,0.17,2.67,198.65,65.58
2141,5.52,0.36,0.17,2.16,175.3,66.33
2142,5.44,0.36,0.17,2.19,192.5,66.96
2143,5.34,0.36,0.17,2.78,211.6,66.84
2144,5.24,0.36,0.17,2.55,168.9,67.7
2145,5.17,0.36,0.17,1.87,152.45,68.08
2146,5.12,0.36,0.17,1.6,149.25,67.68
2147,5.11,0.36,0.17,1.59,148.05,68.04
2148,5.07,0.37,0.17,1.71,172.35,68.63
2149,4.99,0.36,0.17,1.88,184.2,68.86
2150,4.96,0.35,0.17,2.39,168.5,68.88
2151,4.88,0.35,0.17,2.84,176.75,69.94
2152,4.69,0.35,0.17,2.37,207.75,71.98
2153,4.49,0.34,0.17,2.49,209.05,73.68
2154,4.14,0.34,0.17,3.71,224.05,78.32
2155,3.58,0.34,0.17,4.04,208.1,83.5
2156,2.99,0.34,0.17,3.96,183.95,86.45
2157,2.56,0.34,0.17,4.2,187.7,88.85
2158,2.34,0.34,0.17,3.65,187.85,90.95
2159,2.17,0.34,0.17,2.91,171.25,92.35
2160,2.05,0.34,0.17,2.78,154.9,92.95
2161,1.98,0.34,0.17,2.81,160,93.55
2162,1.95,0.34,0.17,2.44,147.6,94.2
2163,1.97,0.34,0.17,1.85,133.45,94.8
2164,2.05,0.34,0.17,1.84,134.45,94.9
2165,2.13,0.34,0.17,2.04,142.25,94.8
2166,2.15,0.34,0.17,1.81,143.05,95
2167,2.13,0.34,0.17,1.48,118.75,95.45
2168,2.09,0.34,0.17,1.27,93.95,95.95
2169,2.09,0.34,0.17,1.28,103.8,96.25
2170,2.13,0.34,0.17,1.45,130,96.3
2171,2.21,0.34,0.17,1.54,138.85,96.4
2172,2.31,0.34,0.17,1.58,129.95,96.45
2173,2.41,0.34,0.17,1.43,147.3,96.4
2174,2.45,0.34,0.17,1.29,127.35,96.5
2175,2.47,0.35,0.17,1.37,83,96.6
2176,2.5,0.34,0.17,1.42,78.16,96.55
2177,2.54,0.34,0.17,1.26,96.61,96.55
2178,2.6,0.34,0.17,1.23,92.66,96.45
2179,2.69,0.34,0.17,1.3,81.62,96
2180,2.77,0.34,0.17,1.32,103.7,95.55
2181,2.84,0.34,0.17,1.24,98.75,95.5
2182,2.91,0.34,0.17,1.17,76.36,95.3
2183,3,0.34,0.17,1.21,76.56,94.95
2184,3.07,0.34,0.17,1.07,78.23,95.05
2185,3.09,0.34,0.17,1.01,70.9,95.35
2186,3.08,0.34,0.17,1.2,69.17,95.85
2187,3.07,0.34,0.17,1.25,70.11,96.45
2188,3.05,0.34,0.17,1.14,72.79,96.9
2189,3.05,0.34,0.17,1.13,57.51,97.25
2190,3.05,0.34,0.17,1.26,55.65,97.45
2191,3.04,0.34,0.17,1.41,63.32,97.5
2192,3.03,0.34,0.17,1.43,67.37,97.5
2193,3.03,0.34,0.17,1.38,88.81,97.45
2194,3.04,0.37,0.18,1.22,81.81,97.4
2195,3.05,0.76,0.48,1.03,83.5,97.4
2196,3.07,2.22,1.84,1.38,92.7,97.2
2197,3.11,5.03,4.58,1.57,74.96,96.9
2198,3.15,9.21,8.64,1.66,75.46,96.55
2199,3.22,15.31,14.48,1.75,87.75,96.3
2200,3.28,19.73,18.64,1.43,77.29,96.45
2201,3.33,22.08,20.93,1.31,89.69,96.65
2202,3.37,27.84,26.6,1.3,132.6,96.75
2203,3.44,36.07,34.71,1.13,116.5,96.85
2204,3.51,36.22,34.91,1.14,85.15,96.8
2205,3.57,34.71,33.4,1.25,85.85,96.45
2206,3.65,65.3,63.87,1.25,111.65,96.15
2207,3.79,112.9,111.15,1.17,111.55,95.95
2208,3.95,120.45,118.15,1.08,83.46,95.6
2209,4.05,99.7,97.25,1.08,92.51,95.45
2210,4.16,106.7,104.1,0.98,115.45,95.4
2211,4.28,117.6,114.95,0.95,127.7,95.25
2212,4.36,111.35,108.75,0.93,93.82,94.9
2213,4.5,120.45,117.6,0.72,100.37,94.2
2214,4.67,143.9,140.85,0.64,111.02,93.6
2215,4.9,145.6,141.8,0.44,59.07,93.2
2216,5.21,134.05,129.25,0.2,64.35,92.35
2217,5.35,145,140.75,0.41,213,91.75
2218,5.36,139.55,135.5,0.51,186.78,91.65
2219,5.36,103.6,99.95,0.61,195.48,91.8
2220,5.27,70.07,67.93,1.27,338.95,93.05
2221,5.19,55.3,53.58,1.82,168.72,94.2
2222,5.07,64.05,62.23,2,7.65,95.05
2223,4.9,82.67,80.49,2.01,3.17,96.25
2224,4.78,112.3,109.45,1.8,15.29,97
2225,4.8,122.45,119.75,1.69,180.95,97.4
2226,4.87,92.73,90.7,1.96,169.58,97.65
2227,4.85,81.74,79.56,2.39,176.78,97.65
2228,4.8,101.8,99.05,2.51,178.24,97.7
2229,4.82,124.8,121.75,2.46,4.26,97.7
2230,4.85,176.55,172.75,2.63,8.12,97.05
2231,4.9,223.55,218.2,2.72,13.19,96.35
2232,5,218.5,212.25,2.37,8.28,96.25
2233,5.12,174.4,169.75,1.91,165.04,96.3
2234,5.2,155.7,151.85,1.59,171.47,96.3
2235,5.39,212.9,205.85,1.06,176.23,95.8
2236,5.68,243.85,234.55,0.8,333.15,93.95
2237,5.86,217.45,209.7,1.01,174.59,92.8
2238,5.9,188.9,183.4,1.58,180.54,92.4
2239,5.86,146.25,141.85,2.12,335.8,92
2240,5.81,98.19,95.12,2.26,317.7,92.55
2241,5.82,98.04,95.32,2.22,162.16,93.5
2242,5.85,124.9,121.75,2.08,178.91,93.5
2243,6.12,306.5,206.85,1.67,310.55,92.6
2244,6.69,366.6,263.1,1.5,298.65,90.9
2245,6.89,189.7,181.9,2.16,316.3,89.5
2246,6.73,138.55,134.2,2.69,297.15,89.3
2247,6.73,169.65,165.8,3.17,303.55,89.05
2248,6.79,167.15,163.55,3.57,331.25,88.85
2249,6.78,137.1,134,3.47,327.25,88.6
2250,6.79,163.6,157.65,3.22,323.7,88.1
2251,7.14,349.65,204.15,2.9,325.2,85.8
2252,7.66,359.35,192.85,2.46,318.35,84.35
2253,7.86,189.8,159.8,2.14,317.8,84.95
2254,7.85,155.65,148.7,1.94,302,85.8
2255,7.86,182.6,171.15,1.99,288,85.8
2256,8.09,245,198.5,1.94,311.2,84.65
2257,8.32,223.9,174.45,1.89,320,83.9
